predict	real	text
1	0	느껴졌다지루할수도 있었지만 꾸밈없는 매력이 나를 사로잡았다자극적인 것들이 넘쳐나는 요즘 연애소설은 나에게 단비와도 같은 영화였다첫사랑의 집앞에서 서성이고 싶어진다 잘 살고 있을까
1	0	                                                         기억이 가물가물 하지만 캐스퍼는 귀여웠당ᄏᄏᄏᄏ또볼까
1	0	                                                                   우연하게 접한 너무 리얼한
1	0	                                                                   강추 여자 남자 구분없이 봐도 잼있어요
1	0	                                     이게 소니 니네 손때 안묻은 작품의 퀄리티다 소니야 다시 마블한테 스파이더맨 판권 넘겨라
1	0	                                                   이건머 이런 스토리가 다있나 그나마 여주 이쁘고 견자단 형아 있어서 점이나 준다
1	0	                                                             남자는 진짜 X스 생각밖에 안하나요 진짜 내취향 아니네
1	0	                                                                 멋진 애니네요어른이 봐도 재미있었음
1	0	                                                 이영화에는 등급이없다 라는 영화보고 보게된 영화 힐러리스웽크 다시보게됨
1	0	                                                                   보고나봐라 돈아까워서미친다
1	0	                                                   소재도 캐릭터도 짜임새도 애니의 장점도 살려내지 못한 영화
1	0	                                                                     이렇게 흥미로운 이야기를 이렇게 지루하게 만들다니
1	0	                                                                             애이
1	0	                                                                       잔잔하지만 정말 재밌는영화
1	0	                                               출연진들은 점 엠넷은 점 엠넷은 시청자와 출연자 모두를 간보는 경향이 있다
1	0	                                                           소재는 저 위에 있으나 각본과 연출은 시궁창
1	0	                                                         연기자들의 발 연기 허접한 시나리오 와 그래픽영화자체가 재난임
1	0	                                                     우주의 진격자들을 랄라랄라 쳐부순다네
1	0	                                                                       별반개도 아깝다 졸작
1	0	                                                               자크 잘생겼따 할 말이 없다 끝이다
1	0	                                                                   간만에 케이블서 봤는데 너누 좋았어요
1	0	                                 원인분석도 없이 한쪽으로 치우친 감성팔이 그리고 영화라고 할수도없다 그냥 MBC 서프라이즈 제현극을 보는듯하다
1	0	                                         문화의국경에서싹튼사랑그러나백인의시각으로만편중된듯한전개
1	0	                                                                       못봐줄 정도로 유치하더라
1	0	                           나름B급영화적감수성은 충만한데동명의게임에비하면엔터테인먼트축에 끼지도못한다
1	0	                                                                 영상미는 좋았지만 그것만으로는 부족했다
1	0	                                         이렇게 재미 없는 영화도 있음 별점 주고싶었는데 개부터 시작이네 어떤 내용이 베일에 싸여 있다는건데
1	0	                                                                     인간은 인간에 의해 타락한다
1	0	                                                           우리나라애니 화이팅 정부나 극장도 신경좀써라
1	0	                                                         년에 한 번 나올까 말까한 가슴과 각선미 죽인다
1	0	                                                     정말 실화라고는 믿을 수 없고 무모함이 드는 자신감이 좋습니다
1	0	                                                                 기존 배우를 쓰지 예고편만봐도 재미없어 보인다
1	0	                                                     내용전개 너무나 느려서 지루햇다탕웨이 얼굴만 눈에 아른거릴뿐
1	0	뭐지 이 돈쳐바름과 어처구니없는 내용과 엉성함과 어색한 연기와 더빙 그리고 오글거림은 눈에 익은 사람들 있다고 섣불리 시도하지 마세요 그들 모두가 당신에게 실망감을 줄 겁니다 ᄏᄏ
1	0	                                                                   시리즈별로 다재밌다뱀파이어짱
1	0	                                                             너무재미없다 지겹다 이상하다 공포가없다 처음부터 끝까지 지루하다
1	0	                                                                       이 정도가 딱 적당해요
1	0	                                         재밌게봤어여ᄏᄏ 공룡 진짜조아하는데 스릴잇구 마지막에 감동ᅲᅲ 또나왓으면 좋겠어용ᄏ
1	0	                                                                 감동적인 영화 설렘과 반전이 공존하는 영화
1	0	                                                                         재미 더럽게없다 ᄍᄍ
1	0	                   만점도모자라네 ᄏᄏᄏ 겁나잼는데 왜못떴을까 몇번돌려봐도잼나다ᄒᄒᄒ 이영화로 임창정 엄지원연기를 다시봤다는 ᄒᄒᄒ
1	0	                                                                     타인끼리 친밀해지기 위한
1	0	                                                                 재미없음이영화로 두주연배우 둘다 비호감
1	0	                                               유쾌함 근데 조디 포스터 캐릭터는 끝까지 맘에 안드네배신의 연속과 반전
1	0	                                                                       어른들이 보기에는 많이 유치함
1	0	                                                                       로 망치기 잼 ᄒᄒ
1	0	                                                               ᅲᅲᅲ  한인권을 잘다룬 영화
1	0	                                             평 보고 속아서 봤다 첨에는 그럭저럭 볼만 갈수록 따분한영화 긴장감 그게 있었던가 ᅳᅳ
1	0	                                                           영화관에서 봤으면 참 좋았을텐데 ᄏᄏᄏᄏ 투표의 중요성을 깨달았어요
1	0	                                                             스토커 남주와 개념없는 여주의 매칭스토리 재미없다
1	0	                                                                 그저 그런 헐리우드 재난영화에 속하는 영화
1	0	                                         해드윅 이후 첨보는 존 캐머런 밋첼의 영화지만 일단 오래 남을거 같다
1	0	                                                                 킬링 타임용으로 보기에도 너무 재미없어요ᅲᅲ
1	0	         김기덕 아류 영화 악어가 가진 투박함을 그대로 흉내내고 어설퍼 보이지만 연극적인 연출로 일방적인 표현만을 해대는 피에타가 자꾸 떠오르는 영화
1	0	                                                                       전혀기억이안난다 ᅳᅳ
1	0	                                                                         평점 조절 점이 적당
1	0	                                                             ᅲᅲ개잼음악도좋고내용도좋고 응원함ᅲᅲ
1	0	                                                             부자의 정 다른 말이 필요 있을까 나도 아버지가 보고싶다
1	0	                       이 영화 언제 개봉하나요 진중권씨와 변희재씨의 대립구도가 흥미진진해 보이던데예고편은 어디서 볼수있나요
1	0	                                               무서운 영화를 식상하게 베낀 전형적인 C급 영화 전부 억지개그라 하나도 안웃김
1	0	                                                     마법경찰때도보고ᄒᄒ초딩때봤음ᄒᄒ우비소년하하하하
1	0	               싱크도 안맞고 개그맨성우는 유행어 남발하고 뭐 깜놀 세계챔피언 짱 다음 만화에서 만나면 같은편이 돼 하 참낰ᄏ 점도 아깝다ᄏᄏᄏ
1	0	                       영웅본색 이란 이름을 왜 달았는지 모르겠다 주윤발의 오토바이 타고 땅크 부수는 씬은 멋졌고 매염방은 안이뻣다
1	0	                                                                             많이 실망
1	0	                       미친거 아닌가 아들을 욕망하는 아버지 미쳤다 진짜이런 미친 내용에 온갖 찬사를 보내는 사람들이 무섭고 소름끼친다정신상태가 궁금해질 정도네
1	0	                   바스코는 그냥 장르자체가 틀렷다고봄 쇼미더머니는 힙합을하는데지 락을하는데가 아니란말야 그러면서 자기가 뭔 힙합만한데
1	0	                                               여기에 별점개준사람 초등학생이다에 올인 진심 이렇게 화나는 영화 처음봄
1	0	                                                                 노래가 별로다뮤지컬에서 노래가 거지 같다니
1	0	                                                       이런데 글쓰는건 첨이네 대박 대박 개ᄉᄇ대박재미없다 아놔 돈아까워
1	0	                                             롱테이크 인데도 영화 화면이 상당히 좋네요 편집도 좋고 개인적으로 개쩌는 영화중 하나라 생각함
1	0	                               작품성은 기대 안 했고 코미디라도 기대했건만 시간낭비한 영화 저 출연진으로 이 따위 졸작 만들기도 쉽진 않았을 것 같다
1	0	                                                           헐 이채은 어려보이던데 나랑 살 차이네
1	0	                                         아진짜 왜이러냐 평점다는사람들 양심적으로 좀 달아주세요 처음은 재미있었는데 중간에 왜이러냐 간신히 버텼다
1	0	                                                                     이건 아니지 그냥 허접한 도전작
1	0	                                                               조도로프스키는 분명 외계인이다
1	0	           네임밸류로 치자면 최고의 영화인데 실상 영화 자체는 B급 영화 스토리 엉성 연출력 엉성 유명한 배우들 가져다 놓고 이렇게 영화 망쳐도 되는거야 감독이 뭐하는 작자인지 궁금하다
1	0	                                                                 이건 아닌거다 자면서 만든것 같다
1	0	                         영화에 처음 입문한 사람이라면 볼만하거나 년도에 개봉햇다면 대작이였겠지 지금은 아니야 억지 감동 만들려는 지어짜내기식 스토리 치떨려
1	0	                                                           주노라는소녀가대견하다고느꼈다
1	0	                                                                               전설
1	0	                                                       년이 지난영화라는게 믿겨지지 않을정도로세련된 영화
1	0	                                                                     시리즈중 구성도 연출도 좋다 다
1	0	                                                                 아쉬움이란 기대가 클 때에야 생긴다
1	0	     매해 한번씩 꼭 다시 보는 드라마입니다봐도봐도 여운이 사라지지 않는 참 아름다운 드라마 입니다개인적으로 김은숙 작가 최고의 작품은 지금까지도 앞으로도 연인 일거라 생각합니다제 평생 소장하고픈 작품입니다
1	0	                                             삼가 고인의 명복을 빌며 로빈윌리암스의 애잔한 눈빛을 기억합니다
1	0	초반부에서 끝냈을 얘기를 결말까지 끌고간다 주드로의 매력을 고스란히 담아낸 한 편의 영상화보같은 영화지만 그게 다 뭐 나름의 교훈은 있지만 그 교훈 하나를 주기에 시간을 전부 허비한건 좀
1	0	                                     개요에 나와있는 모든 장르의 수준이 최상급 노래도 너무 아름답고 엄청 재밌어 왜 걸작이라고 하는지 알겠네
1	0	채널 돌리다가 우연히보고 푹 빠져서 회부터 보는중 진심 재밌네요ᅲᅲ감동적 ᅳ그 이준기씨 연기는 워낙 쩔었고 포교분 감초연기 대박이에요 빠질수밖에 없네요 스토리 연기 모두 탄탄
1	0	                                                                 이런 영화도 개봉했었다는 사실이 더 놀랍다
1	0	                                             오랜만의 강시영화라 반갑기는한데 예전 강시영화와는 완전히 다른 스타일이라 아쉬운
1	0	                                               스서방도 멋지지만 악역 프로스트스테판 도프의 카리스마는 ᄒᄃᄃ
1	0	                                                   웃음도 나고 흔한 감동이 아닌 잔잔하고 따뜻한 감동으로 눈물 주룩주룩
1	0	                                                           킬링타임용으로도 비추보는 내내 짜증이나고 아그냥짜증남
1	0	                                                           와우 올만에 극찬 또 극찬이용머싯쪄 ᅲᅲ
1	0	                                                             시나리오 구성도 떨어지고 배우들 연기 다 따로놀고
1	0	                                                                 새로울 것 없는 인공 지능의 각성
1	0	                                                                           개봉한게 아깝다
1	0	서 데려가 버리면 미쳐버릴 듯 진짜 여자들 역겹네요 이게 아름다워요 입장 바꿔서 생각해봐요 님네 예비신랑 전여친이 갑자기 나타나서 델꼬간다 생각해봐요 아름다운 이야기 입니까 비극입니까
1	0	                                                   Jennifer Aniston 그녀는 이런 바보들 영화에 왜 나왔을까
1	0	                                                               자막있는 것 어디에서 다운받을수 있나요
1	0	                                                           이 영화로 한동안 부두교에 대해 빠져있었지 ᄏᄏ
1	0	                                                                       몰입도 짱인 최고의 미드
1	0	                                                                         탄은 역시 최고
1	0	                                                                     재미있어요ᄒᄒ좋네요ᄒᄒ아주아주
1	0	                                                                 범죄에 관한 파란만장한 정석
1	0	갔었는데 두분 다 재미있게 보셨어요 저도 재밌게 봤고요 남부국 깃발이 종종 나오는데 의미를 모르면 저걸 왜 흔들고 있는지 무슨 의미인지 모를 것 같더라고요 미국 역사에 대한 배경 지식이 필요한 것 같았습니다
1	0	                                                                         점 받을만 합니다
1	0	                                                                     너무 어렵다이해가 안간다
1	0	                                                                           아주 유쾌하다
1	0	                                                                   스필버그도 이렇게 허접한 거 만드는군
1	0	                                                                     데스페로 넘 귀여버
1	0	                                                                       편 못지 않은 편
1	0	                                                               밑에 점준 악평다는 쓰레기는 M창
1	0	                                                 초딩들을 위한 영화전편이 어른들을 위했다면 이건 그 자식들을 위한 영화
1	0	                                                                 정수문과 양조위잘어울린다ᄏ
1	0	                                                                 딴 거 다 떠나서 일단 재미가 드럽게 없다
1	0	                                                         완전 짜증나 드라마 넘 짜증나게 하는거 아니예요이제 복수좀 시작하죠
1	0	                                                                 죨라 잼없는 드라마에여 비추
1	0	                                                                         송일국씨
1	0	                                                       학교에서 보고 있는데 좋네요 ᄏᄏ 제가 태어나기도 전에 개봉한 영화지만요 ᄏᄏ
1	0	                                                               뭐 내 감각이 후진건가이상한 영화
1	0	                                               엘리샤 커스버트를 좋아해서 본 영환대 원작을 못봐서그런가 재미있었다 ᄏᄏ
1	0	                                                                       역대 최악의 본드걸
1	0	                                           뭔가 부족하다 잘만들긴 했지만 코엘료의 깊이를 다 담아내기엔 역부족인듯한
1	0	                                                                             겁나 재미없다
1	0	                                 장난해 평점이 어떻게점이상 나왔는지 모르겠다 알밥새퀴들 판취는모양이군 시간아까워죽겠다 점도 아깝다
1	0	                                                                           최악중의 최악
1	0	                                         어릴때 자주보곤했는데 다시보니까 그립네요지금보면 감동적이고꽤 잘만든것같은데 왜 유명하지가 않은지
1	0	                                                         감독 군대나 가봤냐 이런 시간 아까운 쓰렉 영화
1	0	                                                                       잔잔하다 새벽에 보면 좋은영화
1	0	                                                                           이딴 시퍼럴
1	0	                                                                   사실 여자는 자상한 남자를 좋아한다
1	0	                                                             여장을 한 차배우를 볼 수 있는 기회
1	0	                                                                     이게 점이라고 절대보지마라
1	0	                                                                           정말 재밌게 봤어요
1	0	                                                                         역시스텝업시리즈
1	0	로 나   듯 자본에 충실한 자신의 명예욕이 우선인 자신의 만족이 우선인 인간들과 님의 아픔을 같이하고자하는 인간 결국은 인간과 동물 모두가 행복하게 살 수 있는 자본 없는 세상이 그립다
1	0	                         소소한 재미와 잔잔한 감동 시간반동안 정말 행복했습니다 우마서먼의 서정적이면서 간절한 연기에도 짧은시간이었지만 감동했습니다
1	0	                                                                 아기외계인 귀엽고 똘똘하다ᄏᄏᄏ
1	0	                                                                     간만에 본 서부극좋았습니다
1	0	                                                   나이거 초딩때 사촌동생이랑 같이 외할아버지랑 손잡고 보러갔었는대 그립다ᅲᅲ
1	0	                                                               기술의 한계 연기의 한계 시나리오의 한계
1	0	                                                                     음악을 들으면 지금도 다리가 오글거린다
1	0	                                                         자연스럽게 어디서나 춤출 수 있는 분위기가 형성될 수 있기를
1	0	                                                 여기 평점이 낮아서 안 보려다가 imdb 평점이 높아서 봤는데 한 방 먹었네
1	0	                                                       재활용 할 수 없는 쓰레기같은 영화 돈주고안본게 천만 다행이다 휴
1	0	                                                                         권하기가 쉽지 않다
1	0	                                                                 다시 보고 와야겠네요ᄏᄏᄏ재밌었는데ᄏᄏᄏᄏ
1	0	                                       원 어브 어 카인드 원 어브 어 카인드 원 어브 어 카인드
1	0	                                                               정말루 재미없는 영화전력낭비시간낭비
1	0	                                                         시청률보면 다이해하실꺼라 암 솔직히 보다재미없음
1	0	                                     이게 이준익감독 작품이라니 ᄒ 김민정은 그떄는 귀요미였다면 지금은 여신이네 ᄒ 너무 이쁘다
1	0	                                                 음뭐랄까대본없이 그냥 특수분장팀이 재미삼아 만든 느낌
1	0	인데도 불구하고 이 작품이 왜 유명한 지 알 것 같더군요 유명한 데는 다 이유가 있었어요 최근 오페라 영화 많이 상영했었는데 그 중에서 단연 최고였어요 잠깐 나오는 설명도 작품 보는 데 많이 이해되고 진짜 굳
1	0	뭔 대단한 것을 만드나 했는데 기대 이하블러드 시리즈를 재밌게 봐서 참고 봤지만 좋은걸 망쳤음블러드는 년작 영화 더 라스트 뱀파이어랑 티비판 애니 블러드 플러스만 보면 됩니다이상
1	0	                                                                             좋아 ᄏ
1	0	                                                                           점주기도 아깝다
1	0	                                                     이영화를 안볼수있게 도와주신 댓글여러분들 진심으로 감사드립니다 시간 벌었습니다
1	0	                                                         점이프로네진짜 니들은 이게 잼있어서 점을준거냐
1	0	                                                                       존잼쓰 엄정화 존예쓰
1	0	                                                                             fuck
1	0	                                                                   이룰수 없는 사랑과 운명ᅲᅲ
1	0	                                                             장피에르주네 감독의 느낌이 물씬나는 작품
1	0	                                 시리즈의 중심인 과학적인 침투장면이 없고 그냥 떄려부시는 영화 이런 영화를 만들 오우삼이 아닌데
1	0	                                                                     정말 시간 내서 죽이고 싶다
1	0	                                                   PCT로 고통받는 그녀에겐 미안한 얘기지만 영화가 끝나지 않길 바랬다
1	0	                                                                         견자단 영화는 다 재미있음
1	0	                                     c추억돋네 인디언친구하고 그여동생하고후맥가이버도 이시절이였죠
1	0	                                 같은 한글을 쓰고 같은 정을 나누는 우리나라 사람의 다른 일상 입니다 어떤 공포영화보다도 무섭고 어떤슬픈영화보다도 슬픕니다
1	0	                                                                       솔직히 별로였던 것 같아요
1	0	                                                           몇년동안 본거중에 가장 최악이다 한국영화여서 챙피하다
1	0	                                                                     정말 너무 심합니다 이걸 영화라고
1	0	                                                               또 보고 싶지만 차마 다시 볼 수 없는 영화
1	0	                                                     아빠라기본단삼촌과 사랑하는 듯한뭔가 부조리한 영화쩝
1	0	                                       이거 내가어릴때보던거다ᅲᅲᅲᅲᅲᅲᅲᅲ아휴반가와라 맨날비디오가게가면 항상이거골랐는데
1	0	                                                               기본소스가 참신한 건 아닌데 참신한 스토리라인
1	0	                                     부천판타스틱에서 했다길래 뭔가 있나 했더니만 하아 영화제들도 망해가는구나 그냥 삼류 에로물 끝
1	0	                                       아나 점주는놈들 진짜 불끄고 해드셋끼고 보쑈ᄏ 쫄면 점그러므로 난 점 ᄏ
1	0	                                                               돈 조반니 돈 안줘봤는데요
1	0	                                         연기를 통한 다 드러내기와 통속적 결말을 거부한 세밀한 완벽주의 감독의 걸작
1	0	                                                               애니로다봤던ᄂ내용이지만 역시꿀잼
1	0	                                       몰입도 하난 최고였던 영화 미국이고 뭐고 솔직히 저런 상황이 터지면 어떤 나라가 저렇게 필사적으로 안 싸우겠냐
1	0	                                 이 가슴 먹먹함은 뭘까 진정한 사랑은 그사람을 위하는건지 그게 진짜 사랑인가 좋은음악과 함께 끝나도 여운이 남는영화
1	0	                                                                 tv 시리즈물 보는듯 소재는 괜찮지만
1	0	                                                                               짜증나
1	0	                                                                               맙소사
1	0	                     평점이 너무 낮아서 점줌 영화 자체로만 보면 점 정도 킬링타임용으로 적당함 중간에 cg가 좀 구려서 그렇치 오락실 그래픽인줄 알았음ᄏᄏᄏ 암튼 나름 볼만함
1	0	                                                                       지금 이게 무슨 짓이냐고
1	0	                                                     진짜 잘만든 영화네요 다른사람들의 평을 보니 제가 느낀점은 많이 다르지만요
1	0	                             재미뜸 B급을 자처하는데도 A급을 자처하는 은위나 번방의 선물보다 훨 재미뜸
1	0	                                                                           스릴있고 좋아요
1	0	                                                           배우들이 감독에게 약점이 잡혀 찍은 영화임이 틀림없다
1	0	                                                         캐스팅 대박 스토리 병맛이었지만 박유천이 연기를 너무 잘했다
1	0	                                                     미국의 풍요롭던 시대에 시골 풍경을 서사적으로 그려낸 로맨스 드라마
1	0	                                                                   토이스토리는 내가본 애니 중 최고였다
1	0	                                               나의 KILL 엔 브레이끼가음써 멈춰지지않아 멈출수 없어
1	0	                                                                               헐
1	0	                                                                 끝까지 봤는데 완전 재밌었어요김병만짱
1	0	                                                                         정말 잘만들엇다
1	0	                                                                     관객엿먹일려고 만든영화
1	0	                                                                               멋있다
1	0	                                                           감동 받았음 정말 뭉클했던 액션 대작 캐릭터도 멋지고
1	0	                                                                         난해하다 외롭다
1	0	                                                                 ᄀ 걍 닥터랑 같은 저질 B급영화
1	0	                                                                         저런 중대장이라면
1	0	                                                                               너무좋아
1	0	                                                       박상민 또라이 연기 어이 없다 류란 말도 아까운 쓰레기 최악이다
1	0	                                                     어머니와의 이야기나 남자와의 연애 둘 중 하나에 좀 더 집중했으면
1	0	                                                                         순수함으로 돌아가다
1	0	                                                                     용이나 판타지 좋아하면 재밌을 듯
1	0	                                                                     다운받아서 보니까 그냥 별로던데
1	0	     와 진짜 재미있네요 ᄏᄏ 모든 배우들이 연기가 톱스타수준이였고요 ᄒ 특히 박주연양 모델이신분이 연기자처럼 연기을 잘하니 보기 좋았어요 ᄒ 이쁘시고 ᄒ대박나세요
1	0	                                                                           이런ᄊᄈ
1	0	                                                               뒤늦게 찾아본 드라마진짜 최고의 드라마이다ᅮᅮ
1	0	                                                                     또 다른 나를 꺼내는 과정
1	0	                                                                         짱짱맨들pm
1	0	                                                             재미도 없고 웃기지도 않고 억지로 만든영화 최악이다너무 엉성한 영화
1	0	                                                             감동입니다딸아이재우고 봤어요 눈물났습니다
1	0	                                                               우리 할머니가 만들면 더 좋은영화가 되었을 것이다
1	0	   정재영 시의 연기는 정말 화날 때가 제일 멋있는거 같아서 좋았고 다른 케릭터도 신선하고 좋았던 거 같은데 갑작스럽게 부모님들이 당하니 조폭들이 무서워지는 느낌이 드네요 ᄒᄒᄒ 그래도 영화는 재밌게 봤어요
1	0	                                                               년 전에 만들어졌으면 괜찮다는 소리 들었을텐데
1	0	                                                                             전율이다
1	0	                                                                 주인공들 꼭 해야될말 안하는거 짜증남
1	0	                                                           반전 있는 단막극재미 있었습니다 리얼한 연기 등
1	0	                                                                       하다 하다 이런 영화는 처음이다
1	0	         김지영씨 연기 너무 못합니다 촌스럽고 어색하고경력이 몇년인데 아직도 저모양인지다른분들은 어찌보는지 몰라도 저는 김지영씨덕에 몰입도 떨어지네요 전체적으로 연기자분들 연기가 쫌
1	0	                                 자꾸만 보게 되는 영화 특히 앨리스의 마지막 발레신은 정말 청초하고 잔잔하다 워 아이니 짜이찌엔
1	0	                                                                       코미디 영화 한편 잘 봤습니다
1	0	                                                               있을 수 있는 재미있는 상상을 영화 속에서 담아내다
1	0	         내가 하다하다 호박귀신한테 뿅갈줄은 상상도못했다ᅲᅲᅲ 캐릭터들 진짜 매력있고 배경도 아기자기하면서도 섬세하고 그와중에 노래는 또 왜이리 좋은지ᅲᅲᅲ 몇번을 우려먹어도 질리지 않을 것 같다
1	0	                                                                 지구 역사상 최고의 쓰레기 보는 것 자체가 재앙
1	0	                                                       잔인한 현실의 어쩔수 없는 약자 자식사랑의 영원한 강자 아버지
1	0	                                                         너무너무 잘보구있어여 우리딸래미도 같이즐겁게
1	0	                                                         어건 뭐 스토리도없고 딱히 예술성도 없고 그냥 헐
1	0	                                                                         훈한한드라마
1	0	                                                             소통의 불신 불안 회피 그리고 속삭임
1	0	                                                                         이건 아니좐아
1	0	                                             평론가들 왜저러는지 노이해차태현 나오면 다 좋지만 이건 특히나 더 좋음
1	0	                                                                     네이버 온라인 극장에 있으니까 봐라
1	0	                                                                 여유도 유머도 없었습니다 오직 지루함뿐
1	0	                                                                 정말 재밌습니다 제발제발 탄나왔으면ᅲ ᅲ
1	0	몰라서하지만 좀 지나 이야기의 시작인 존의 집 한 쇼파에서 존이 그의 정체를 설명할 때 나도 그의 주위 선생님들의 일부가 되버리고 말았다 갈수록 흥미진진영화지만 어느새 나도 믿고 있다아직도
1	0	                                                                 차유람 하나만으로도 이거슨 점임
1	0	                                                         화가난다 이거보고 화가나고 평점쓰는데 제약이 많아서 화가난다
1	0	                                                             부까지는 애들 장난이고 부는 볼 만 하겠다
1	0	                                                       이걸 지금에야 보다니 명작임 원작이 역시 완성도가 높다 명불허전
1	0	                                                                       휴 난감하네효
1	0	                                                                       아담의 뭔가 아쉬운 연기에
1	0	                                                                             재밌어요 ᄏ
1	0	         채널돌리다 어느 나라 영화인줄도 모르고 우연히 EBS에서 보게 된 영화끝까지 보게 되었다 인도영화가 이정도였구나 가장 기억에 남는건 주인공이 부르는 What a wonderful world
1	0	                                                   점 만점에 점 역시 폴 버호벤 상큼 발랄한 스타크래프트
1	0	                                                                   재밌겠다싶어 보다가 마지막엔 묵직한 울림을
1	0	이 영화 감독은 전에 자기가 만든 공포영화처럼 화면을 구성하는데 그게 모든 장면에서 그렇다 아 보다가 진짜 욕 나오는 줄 평온한 대화하는 장면에서조차 뭔가 막 돈을 처 바르긴 했는데 그 돈으로 왜 이런 걸
1	0	                                                   네이버 이 양반아 줄거리에 기쿠지로라는 건 빼야지 _
1	0	                                                                       고민없이 만든 로맨틱물
1	0	                                                                       상상 이상으로 유치찬란
1	0	만약 캐스팅을 현수역에 김수현 안나역에 김태희 모텔여주인역에 김혜수 정도였으면 이영화 관중은 만은 충분히 넘고 평점도 점대는 충분히 넘겼을 것이다 캐스팅의 중요성을 보여준 영화
1	0	                                                                     링너무 재미없지만이건 뭐지
1	0	                                                                     영화가 끝나기전 분만 흥미롭다
1	0	                               평소처럼 말주변도 없고 느릿한 마츠다류헤이가 주연인게 당연한건가 ᄒᄒ 정말 느낌있고 매력있는 배우
1	0	                                                                           의지가 돋보이는 영화였다
1	0	                                                                   다시는 이런 프로 만들지 말어야 한다
1	0	                                                                 따라하기지만 그래도 나름 점점 볼만해지고 있다
1	0	                                                   상영관을 많이 확보해야죠 정말 관심둔 영화였는데 별로 없네요진짜보고싶은데
1	0	                                                     창조와 모방의 경계에서 방황하던 우리들의 슬픈 자화상
1	0	                                                                           역의 캐논
1	0	                                                                           필름값이 아깝다
1	0	                                                                           시즌까지는 괜찮았음
1	0	                                                               설득력있는 시나리오 배우들의 호연좋은영화입니다
1	0	                                                         아직도 박정희를 찬양하는 사람들이 있는가그래도 김대중 보단 나으니깐
1	0	                                                                     괜찮던데평점이 너무 낮네
1	0	                                                                           무섭지 않은 공포영화
1	0	                                                       아들이 영화 다 보고 일어날 줄 모르네요 겨울방학 예고편까지 보네요
1	0	                                                                     산전수전의 원작
1	0	봅니다 년도에 개봉했으면 잘만들었다고 할만하군요옥에티도 많고 어이없는 설정과 스토리 배우들의오글거리는 연기내가해도 잘했겠다대책없는 허무한 마무리까지 하하하 시간낭비 제대로다
1	0	                                               하아 이런 걸작을 리마스터링 해서 DVD나 블루레이로 내주면 얼마나 좋을꼬
1	0	                                                                 동막골의 순수함에 감동했다
1	0	                                                                             굿입니다
1	0	                                                           본인은 이 영화에 대해 매우 형편없다는 반응을 나타내었다
1	0	                                                               무슨내용인지 갈수록 모르겠네 스와핑도아니고
1	0	                                                         시대의 문제작은 그 시대의 눈치를 잘 살펴야 하는 것
1	0	                                                               말이필요없는 명작오드리헵번 사랑해요
1	0	                                                                       마지막부분 점프할때 눈물이
1	0	                                                                   언제 울 영화수준이 오르려나
1	0	                                     ᄏᄏ이거 만명도 안본 영화임 킬링타임용도 아니고 그냥 차카게 살자가 결론인건가장진님실망임
1	0	좋아요 슬슬 대박날때가된거같은데 시간대가 좀 아쉬워요 선미역 전미선씨 너무잘어울리고 다시보기로 꼭봅니다 본방사수는 너무어려워요 시간대가너무나빠요 대박기원 화이팅
1	0	                                                                         좋은 영화입니다 많이 보세요
1	0	                                                   이런류의 영화를 좋아하시는 분들은 괜찮을것 같은데 제 스타일은 아닌것 같아서 무척이나 루즈했습니다
1	0	                                                                       정말 재밌게 봐던 영화입니다
1	0	                                                               이런영화는 사기로 고소할수 없음 속은거같아
1	0	                                                                           밤샜다
1	0	                                                                             어색어색
1	0	                                                                       또니몬따나
1	0	                                                                 내용이 도대체 뭐죠 전혀 줄거리가 안맞는 영화
1	0	                                                   아쉽다 배우들은 최곤데 미직지근하고 밍숭맹숭
1	0	                                   전설의 주먹 배우들은 격투기의 격자도 모르는데 이 영화는 진짜 현실감있게 종합격투기를 잘 그려낸 영화
1	0	것 같애 억불의 말도 안되는 제작비 덕인진 몰라도편을 너무 많이 봐서 질려서 그런지는 몰라도 오늘 티비에서 보고 편이 이렇게 재밌던 영화였나 했음ᄏ 그리고 쥬라기 월드 여주가 나온영화 ᄒ
1	0	                                             연제욱님의 연기력은 알아줘야함 정말 묻혀있기 아까운 영화네요 소문내야지
1	0	                                   공포관련 실화라고 다 소름돋고 무서운게 아냐 실화기 땜에 허구보다 공포감이 못한 실화가 더 많은듯
1	0	면 이 영화를 봐라 못믿겠지만 년대 당시 개봉관에서 본 영화다 바로 이영화가 라스트에 해골미니어쳐는 쇼킹 그자체였다 니네들 은정말 좋은 세상에서 살고 있단걸 이 영화는 알려줄꺼다
1	0	                                                                       점에는 이유가없는법
1	0	                                                                 나는 재밌던데 ᄏᄏ 평점 왜이러케 낮지
1	0	아직까지 여운이 남습니다 암울한 현실을 과거와 현재를 교차하며 보여주는 장면이 인상적이었고 음울한 분위기를 가진 영화의 무거운 느낌은 극으로 치닫는 마지막을 더 기억에 오래 남게 하였습니다
1	0	                                                     숱한 기능적 시도에도 그들의 대의에 공감할 수 없다
1	0	                                                                       연기 스토리 너무 완벽해요
1	0	                                                                           GOOD
1	0	                                               예고편만 봐도 눈물이 나오고 영화의 마지막 부분의 경기만 봐도 가슴이 잔해지는 감동의 이야기
1	0	                                                                 의외의 소득 비디오로 봤는데 꽤 괜찮은 로맨스
1	0	                                                                         년 최고의 전쟁 영화임
1	0	                                                                     울고싶을때 보고 또본다
