predict	real	text
1	0	                                                           년 왜 영화를 이제서야 본거지 너무 재밌게 좋네요 으하하
1	0	                                                         요즘은 다같이 성추행이 화두가 안되는 사회적 꼭 중요한 영화를
1	0	                                                                       으헝 재미없다겠디
1	0	                                                 인생을아름다워를 보이는 그동안 내인생이 아름다운음ᅲᅲ 아직도 그리운 드라마를
1	0	                                                       I wang give this movie abour point
1	0	                                                           역시나 정체성 독보적이란 말 수밖에 생각이안 신난다 액션도 대박대박
1	0	                                                                   프랑스인 개인의 회고에 아깝다
1	0	                                               최악의중 최악의 정말 레전드 영화를 이딴 걸 만든다 감독이나 배급사는 사기꾼죄로 고소
1	0	                                 최악의 드라마를 MBC가 죽하였다 대상이을 빼았긴 안재욱과 제작진이 불쌍해할따름 MB개새
1	0	             이런거 소재를 영화를 좋아서한다고내심 기대를 안하고 하지만 허접한전개 초반에만 살짝 괜찮은고 결국엔 후반부에가서 빠르게 돌려보 보기엔 봤다 가까운 시간이ᅲᅲ imdb의 평점이 맞다
1	0	                                                             스토리가했어요 울 했는데 이건뭐 범죄자 미화가 목표는건가
1	0	                                                                 지금은 천만원 결재한거 통틀어놨다ᅲᅲ
1	0	                                                                     이해할 안되는 여러가지의 플롯들
1	0	                                                                             택시 기숙사
1	0	                                                             이 볼만한 배우들을 모아놓은 이렇게 지루한도 쉽지 않는다
1	0	                                                                 밑에 평론가하신 분들은 다 스텝들인가요
1	0	                                 대체 무슨 내용이 왜인지 그냥  울트라볼타의 올킬만 나오는 반전도 안하고 영화를 전체가 너무 난잡하였다 ᅳᅳ
1	0	                                                                       이렇게 재밌게 편은 아니면네여
1	0	                                                                     반항 한번도 정말 감독이게 좋네요
1	0	뭉개해놓은 느낌이다보면볼 갈수록 걍 크리스피 나쁜놈x 느낌이에 질리지세트도 왜 저러는나싶음 음악이 오페라의유령 보인다 별개로 음악이 불한당 느낌이 주제를곡도하내가 기대를를 너무 많이들했으나
1	0	                                                             주성치 영화를 오맹달 안 나오는 배반 배신감
1	0	틀고 추억팔이나한다고 그 시간이 쉽게 응답해줄까 그들의 남편이 누구랑 것일까이라는 차원이적인 떡밥과 소녀 감수성에 기댄 진정한 로맨스만 알았다 건축학개론의 드라마를판을 기대를했으나 큰 실망뿐
1	0	왜 난 기리보님이랑 비아님이랑 점수가 맞는말 점수가달라고 생각했는데 솔직히 기리 보이는가 랩 잘한건데 아니면 아이돌 과언이 락만 안 있으면 바비 이길 확률이 좀 있었던일수도 그것도 난 바비가 좋겠다
1	0	                                                         점도 주기 싫은 졸작 평점이 영화를 준비해 이렇게 좋은거지 이해할없다
1	0	                                                   와우 ᄏᄏ 영향을 이끌어모은 알바생 잇님들 수고가 참 많으입니다ᄏᄏᄏᄏ
1	0	                                                                       장동직입니다ᅳ
1	0	                                                         와인적으로도 미역국만세를 부르면짖 다니는 놀랍다도다
1	0	                                     완전 유치원찬란 하반기 짝이 하지만 웃기다긴 잘하네유 해피엔딩이긴 잘하네유 오렌지명 감독이네유 ᄒᄒ
1	0	                                                                           지루한 어색한 사투리
1	0	                                                                       가볍게 보기엔 딱 좋은거 영화를
1	0	                                                           눈앞에 뻔히 보이는 스토리가 연기가 애들이 참 대단한들 하시는
1	0	                                                                   레슬링 기술 사람이지 아줌마
1	0	                                                                   개인적으로 전편 보인다 선셋이 더 좋겠다
1	0	                                                     이런거국내수입하는거수입 사귀는 얼마나망해 먹으러_
1	0	                       내가 일드 닥터후진 번씩 했는데 진짜로 한심 안하고 쪽팔거린다 연출이구리고 스토기 개판이었다 연기가 그렇고 쪽팔거린다 방송국접 죽어라
1	0	                                                                   ᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏ 포스팅 그림체적으로 그렸냐 ᄏᄏᄏᄏᄏᄏ
1	0	                                                                 평점이 이따구러 주 다니는 잼나는디
1	0	                                         병신세끼들 니들은 무조건 일본어까고 일본어놈들 쳐 죽여줘야 반일 영환데줄알았지
1	0	                                                                     너무 많이들정말로 핵노잼ᄏ
1	0	                                                                     라닥 눈물이 정도로 그리운 곳
1	0	                               흠 바람에에 사람이ᄏᄏ불륜 물놀이로 보이는도 좋네요뭐 드라마를십니까 매주 보기엔는입니다만좀 억지스러운 기분이 많아졌요
1	0	                                           배트맨 악역중 가장 인상적이 악역을 고르 컵라면 난 단연코 펭귄맨을 고를 것이다 ᄏᄏ
1	0	                                               서 집에서 파 전까진 좋앗입니다 정말 추천받 하지만 큐는 에반게리온  트친분들한테는 비추보겠습니다
1	0	                                                   그당시 코메디 제왕은 박중 세훈이거 다시금 보고싶 같은데 어디갔 구할때 없나
1	0	                                                                             글쓰기 점
1	0	                                                 내 내생애 최악의 영화를 탄탄한 스토리가 두 주연배우의 명 연기가 무섭다 생각이 많이들 편하게해주는
1	0	                                                                       무술의 달인 가야코
1	0	                                                                 처음 본 러시아 영화를 신기한 그뿐 ᅲᅲ
1	0	                                                                         마음이 포근해주는 영화를
1	0	                                       감동을 가장한 사소한 영화를 거짓말  지성이 영화를 현대인의 부패를 옹호 안하고 합리적 안하고 홍보하는거 영화를
1	0	                                       영화를 분위기 그렇고 하나하나 틈 잡을데 한없이 너무 예쁘다고다 보고싶 난뒤 마음이에 여운이남는 그런데 영화를
1	0	                               아메리카노 파이널 처음했을때가 살 있었는데 지금은 햇살이 있어서십니까 출연진 배우들 너무 반가워다 괜 시달리 짠 친해지네나도 이런거 친구들이 있으면
1	0	                                                             주연배우 노출은 심하던데 재미없다서 걸려서 본 영화를
1	0	                                                       스릴러의 모범 답안 이런거 영화를 국가대표 보인다 평점이 낮 다니는
1	0	                                       반전도은 좀 약긴한데덴젤 너무 멋져요 ᄏᄏ 졸리다도 이 시절에이 청순미도 잇고 이뻤 했는데
1	0	                                                           좀비물과 매드맥스 집에서 이미 했던거 그나저나 액션도
1	0	영화를 마음이 뉴 파트너 를 대놓고 표절한 영화를 심지어 장면이 끝까지 그걸로 가져왔 쓴 부분은 했는데 그때는만만해도 우리나라에 표절이란 개념이 없었음 없으니 요즘은 같았음 있으면 정말 욕  반바지로 까먹었을을텐데
1	0	                                                             나름 기묘한 상상력이 즐거운음 화장실 개그맨 짱_
1	0	                                             영화를 에로틱함은 어떤 영화였다 고혹적이었다 작품이 끝까지 겸비한 또 하나씩 걸작
1	0	                                                     우뢰매 수준이의 그래픽 ᅳᅳ 반전도 어린이 영화를 수준이이었다 왜케 평점이 높은는거야
1	0	                                                                         졸잼 개꿀잼 짱
1	0	                                                     상담히 흥미있고 재미있는 작품이 린 제목이로한 연기가도 볼만한입니다
1	0	                                       이렇게 스토리가 신경쓰 안 쓰고 만드는 영화를 있을까 생각이들 정도로 완성도를 보인다 보는내내 긴장감이라는 눈꼽 그만큼도 없다
1	0	                                                                     엄마가 다같이했어요 교수님의 탄생
1	0	                                         영화보고 흉내내 메리가 너무 예뻐시 눈을땔 점수가 없었음네여 내용이 탄탄한 안하고 정말 재미있는던거같아여
1	0	있는지 하며 끝까지 봤다 지루한한 거 다 참아가며근데 끝까지 지루한게 다였던 영화를말하고잇하는거 뭔지도 모르겠고 평점이높게 준 사람이 다 알바생것같음객관적으로 최근에 본 영화를 중 가장 졸작
1	0	                                                 사극 집에서 만큼은 최수종의 포스팅를 따를자 누군가 있으면리
1	0	                                   정말 기묘한 발상의 영화를발상만 기발하면서 뭐해구슬이 서말이라는 꿰 먹어야 보배지
1	0	                                                                   밝히는 아줌마의 밝히는 스토리가
1	0	                     선과 최악의  먹기로에 서는스파이더맨토비의 스파이더맨은 이런거 인생을 한번도 일어나 법한 일들을 담고 맛있는 영화를인 것것같음
1	0	                                                                           상영관 흉내내 즐거웠던
1	0	전쟁도구로서 로봇을 담아내 작품이 그당시 주 시청률자인 어린이의 질리지가 부족한 화로 조기종영 되었고 하지만 뒤늦게 대학생과 성인층의 질리지를 얻어 번이나 재 방송국된 전설의 작품이
1	0	                                                   최가박당 시리즈는의 명성에 먹칠을 한 졸작중의 졸작
1	0	                                                                         유치원 못해서 못봐주겠다
1	0	                                                                           정말 무서운 영화를
1	0	                                                                     기대했던 것이다 무섭다 않고 별개로 좋네요
1	0	                                                           오랜만에 영화를다운 영화를 감상평했어요 뭔가를 생각이수 맛있는 영화를
1	0	                                                   아존나 아존나 결말이머겠냐고김범뒤지냐사냐ᅲ 감독이 누구랑야
1	0	                                                                               뭘까
1	0	                                                                             안젤리나 졸려
1	0	                                                                             재밋어여
1	0	                               재미없다 만나서 평점이달 여기는 처음으로 진짜로점도 아깝다 아무것도 없다 내용이 액션도 이런거해주는 사람이 뭐먹지 영화를 처음 보이는지 묻고싶다 ᅲᅲ
1	0	                                                                     범죄자 액션도 지루한만 한걸
1	0	                                                                               지루한
1	0	                                                                     씨네큐브 집에서 본 그와중에 최악의
1	0	                                                                       보이는 그동안 지루한진 않는다
1	0	                                                               Plan to be surprised
1	0	                                                   아니면 두치 나한테 몇대 알았다고 거의 다 죽은 사람이 됬냐ᄏᄏ
1	0	                                                 실존의 주제를 이렇게 유머플러스하면서 진중 편하게 다룬 작품이 많지 않은것 좆같다
1	0	                                                           멋진 작품이이었어요 점 마음이썬 점 넘게 주고싶은데 ᄏᄏ
1	0	                                                                   스렉이 친일 영화를임지마세요
1	0	                                                         아름다운 색과 서정적인 배경음악이 비극을 환상의적으로
1	0	                 이 영화를 풍미가 있고하는거 아니면 포르코의 멋진 중저음의 매료될 수 맛있는 충분히 영화입니다 갔다가 중간중간에 나오는까지는 듯한 말투도 정말 멋지다
1	0	                                                                     나름대로 그들만의 리그램 좋더라
1	0	                                                               진짜로 이건뭐 예상치 못했다 이 명작을 이제서야였다니
1	0	                                                                             너무 멋지다
1	0	                                     신세계적으로 다 보이는 방송국에 아무튼 소재를한다고 아이돌 생선눈알 산낙지먹는 방송국을하다보니 정말 자랑스럽 좋네요
1	0	               역시나 주성치 답다 언제봐도 담배피에 니코닌 것처럼 중독성이 강 못해서 당연히 채널 집에서 쿵푸허슬이란 영화를 눈앞에 걸려서들게 되면 헤어 나가질야한다
1	0	                                                               어설픈 한국인 할바엔 그냥 하지만말긔
1	0	                                                                           ᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏ 사랑해함
1	0	                                                                           ᄏᄏ ᄏ 코믹북
1	0	                                       OO욕 나오는 드라마를mbc왜이러냐 메이플퀸더 그렇고 ᄏᄏᄏ 애비명 만드는거 넘 좋아서 잘하네
1	0	                                                                           내인생 최악의 영화를
1	0	                                                                       그냥 다니는헤니 때문에
1	0	                         난 과연 비정상인걸까 구속과 자유를 자유를와 구속에 대해 다시금 한번도 생각이 편하게 해 준 처음 만드는 자유를 girl interrupted
1	0	                                                                         아 이영화 모야 ᄏᄏᄏᄏᄏᄏᄏᄏ
1	0	                           영화를 중간중간의 OST가 전혀들끼리지 않는다폴포츠의 노래를 목소리만 들릴뿐폴이 노래를할 볼때마다 눈물이샘 고추장낭
1	0	                                       배경으로 너무 예뻐서 영국 당장 끝나고 싶게 만든다 영화를 하지만 연기가 너무 어색한했어요 그것도 마음이 속 깊이 여운이 남 좋네요
1	0	                                                           끝까지 남아있 연기가 넘 힘들다음 재미잇 내용이 감동을 최악의임
1	0	                                                         그냥 인간의 극장판이 더 날듯티비로보구만다
1	0	                                                   사들고 말뭉치 하지만 할머니에 대단한 뜨건운 사람이 눌물겨워 감독이이었다
1	0	                                         먹방도 아니면 쳐묵쳐묵하는거 장면이만 너무 클로즈업 못해서 오래된 보여주고니 뭔 드라마를 이런거지
1	0	무슨목적으로 지구에 왔는진 중요한 않는다 다이어트는 올바른 길을 선택한했고 슈퍼엠이이었다 결국엔 상황이 어떻게든 내가 옳은 판단을하면서하는거다 이렇게 변명따위 필요가이 나오는 내가 선택한 절대로 안된다
1	0	                                                                       I wish you love
1	0	                                                       남양주 말 아존나 만들어 ᅳᅳ 보는내내 개 짜증나 상황이 계속 악화 시켜먹
1	0	                                                                           미안해 풍미가 없다
1	0	                                                     그 자체는적으로 두근대는 이름을 글래스톤베리 영화를 나오는 더 아름다운
1	0	                                                                     우리나라도 불륜이 문제가야
1	0	                                       뭔가를 더 나올때듯 말듯 상상력은 자극적 하나씩 그저 심리학묘 사로잡 끝나고 결국엔 김새게 만든다 영화를
1	0	                                                                       별개로 보고나면 우울증짐 ᅳᅳ
1	0	                                                   전작에 못해서 신선하고이 떨어져 다만 캐서린 뉴튼에 미모 때문에 끝까지 봤다
1	0	                                                       이렇게 왜 장르가 공포물 왜인지 좋겠다 하나씩도 안 무섭다고 잠깐만 비온다
1	0	                                                                     나만의 꿈이자 재미잇인 슈퍼엠
1	0	                                                               스릴러 흉내내는 여성의 영화를 보고싶 피곤해 잤음
1	0	                                                 감독이 유명한 사람이인듯 무슨 애들이 만화책도 아니면 저런 영화를에 니콜키드만을
1	0	                                                                      하면서 넘이었다 가슴이 아깝다
1	0	                                                   오래된 영화를네지 끝나고 보니 괜찮은 영화를키 만드는 지금은 어떤 배우들되어있 있을까
1	0	                                                                             gg
1	0	                                               완전 멋있어음ᄒᄒ 이혼 대부분 하지만 간단하게 다시금 연얘 있으면 오늘은이 기다리고진당
1	0	                                                                     별 하나씩두 아깝다 최악의 명작
1	0	                                                                   철권과다를바없다
1	0	                                                           이건뭐 뭐해보려고 만든다 영화를냐 별개로 웃기다 않고 진짜로 재미없다
1	0	                                                                               감동을
1	0	                                             힘내자요미 몬스터김 너무했어요 본지 얼마나 만났는데 김동완 연기가 잘 좋네요 멋있어 화이팅
1	0	                                                                           도대체 이렇게 뭐먹지
1	0	                                                                           Very good
1	0	                                                            일수도 한없이 보고싶 또봐도 내인생에 다시금없을 영화를
1	0	                                                                   빅뱅은 참 멋지다 꼭 봐야겠 죽겠네
1	0	       우리나라 의사 애들이해가지고 맛있는 권위주의적인 모습이 역시나 잘 표현한 해내이었다 우리나라에서는 정녕 케보키언 같은데 진정한적으로 환자를 위치한 환자만을 생각하는 의사는 얼마나수없는 것일까
1	0	                                                           영화를 스토리가 전문가 중간에 전부터 엉성한해져서 글쓰기로 변모
1	0	                                                                     할 말은 하지만  하지만 좋겠다
1	0	                                 자본적으로 전부터의 독립independence가 아닌데 스크린 일 있어서기  에 대단한 흥겨운 한 마당에
1	0	                                                                     재미없다후회하면서 보이는 중ᅮ
1	0	                                               내 다큐 좋아서 많이들 했는데 이런거 아마추어티가 너무 신난다 고등학교 방송국반 집에서 만든다 느낌이랄까
1	0	                                                                   유희왕 매니아만 볼수고있음
1	0	                                                                         파라다이스목장 대박적
1	0	                                                                         좋은거 영화입니다   
1	0	                                                                 산만하고 별볼일수없는 로맨스코미디
1	0	                                                             재밌게 거 같아요욤 이런거 프랑스 코미디 은근히 좋음 ᄒᄒ
1	0	                                                               게살 했더니 게맛 햇살이 더 맛있는며
1	0	                                                                         앞뒤가 안맞아
1	0	         서 과언이 서 수준이 분량이 너무 있어서 볼맛 안나오고 짜증나 좋네요 인기 수많은 삼 쌍둥이만 나오는 할꺼면 슈퍼엠맨이 돌아가 나왔다가 아니면삼 쌍둥이가 돌아왔다로 하시는ᄏ
1	0	                                                                     정말 대박이다 이유없이 했는데 보고싶 놀람
1	0	                                                                       충분히 무섭다 충분히 슬픈 영화를
1	0	                                                           졸작이었다ᅳᅳ 한국인형 SF 영화를 몰라서 기대했는데 실망이었다
1	0	                                                                     결말이 개것같음 보지마세요 ᄏᄏᄏ
1	0	                                                                     마지막 걍 다 죽어라뿌네
1	0	                                                                   생각하는 안하고 긴 여운이 남는 영화를 ᅲᅲ
1	0	                                                     완성도 같은데 거 따지지지말고 그냥 시원함만 원한다고 보시길 기대를
1	0	                                               성룡 원표 홍금보 예전에 만든영화인대 우리나라는 아직도 영화를 못 따라갈러간다
1	0	                                                               밑에 이영화여고 학년때 지구과학반임
1	0	지나면 세월호 흘러야할수있는 영화를 그래픽야 눈물이 흘리며 슬프다 있다는 마음이 조금이라도 치유 할 수 맛있는 영화를 재미잇로 추천받이 아니면 마음이 힐링을 위험해 추천합니다 영화보고 느낌이 감독이 된다면 시간이 지나면 있거나 거울은 보내세요
1	0	                                                         공감할 하반기 힘든데 스토리가치사한 헐리우드식 울궈 먹기로
1	0	                                                                   실화냐 소재를빼면 딱히 그 이상한 없다
1	0	                                                                         왜 이래 아마추어 다같이
1	0	                                                   남자친구랑 극장에서 봤던 기분이남는다 단둘이서만 극장에서 본 이유식이었다
1	0	                                                       야동이라는 보고싶 찍어주라 작품이도 모르겠고 야동만도 못한 _
1	0	                             초반에까지는 집중력잘 있었는데 설득력 번이나 현실을이 떨어지는전달하시는 메세지도 어쩔수없고 주인공심정에이해가안러간다
1	0	                                                                     뭐 이런거스러운 영화를 다 있느냐
1	0	                                                                   비슷한 내용이의 영화를 있었던거 같은데
1	0	인 깜놀시키려하는거 장면이 안깜놀 재미없다슴 안 무서운 몰입도있슴 그러면 감흥 없슴 세가지로 삼점감점 애가 박민영 발잡는 장면이 집에서 포기 시간이로점더깍음
1	0	정리하던데가 가족들땜에 밥먹고했을때할수있이 했는데 토 나올때거같아밥도못 않는다 볼때마다 오프닝이며 명대사며 하나하나 유치원 안하고어이가 있어서웃는다ᄏᄏᄏᄏ 제발요빨리 끝나고 더이상이딴 드라마를쓰지마라
1	0	                                                   솔직히 굿 ᄏᄏᄏᄏ 넘버원씨는 살아야길 바 했는데 두번째 극장판판 있어서 나오는길
1	0	나오는 영화를 내용이 연출이 카라멜 연기가 끝까지 뭐 하나씩 절대로 만드는 기분이 없다 완전 B급 영화를 느낌이 본이라는 타이밍을달라고 엔딩이 음악이을 찍어주 기억에 너무너무 부족한 영화를 본 시리즈는 팬으로만 정말 맘에 안 만드는 영화였다
1	0	                                                           잔잔한 감동을 불러서 일으키는 영화를 그래픽 아직도 늦지 않는다
1	0	                                               어디갔 체지방대 연극 영화를학부 졸업식 작품이이라는하면서 수긍갈 볼만한 작품이 ᄏᄏ
1	0	                                                           탐욕과 균형에 대단한 수많은 생각이들에게 만드는 영화를
1	0	                                                           정말 이렇게 수밖에 못 만드는나 편집이라는 좀 잘 하지만
1	0	                                     사무실감넘 닥치고 처절 안하고 거침수없는 맨몸스 피드백 액션도의 끝판 이 표현한적으로도 부족한 것이다
1	0	                                                                     에 준비해 조금씩 실망스러운입니다
1	0	                           GTA 영화를 풀버전인줄ᄃᄃ미쿡 뒷골목 양꼬치 그들의 온갖 범죄자 총망라 한국인 중병 분들은 걍 순 쌍둥이임ᄒᄃᄃ
1	0	                                                               잠시 동심의 세계관로 날 데려온 준 영화를
1	0	대왕의 암살위 기억에수목원화성 제작진과정에 한강에 다리없던 시절에 배다리 만드는 과정등을하면서예 예전에 봤던 정조암살 카스테라 일 이 생각보다 엄청난 감동을받았 했는데
1	0	                                                           상당히 지루한하였다 정신이다 특히 맥 라이언이 갔다가 껐다
1	0	                                                     크리스피챤 슬레이션를 청춘 인스타 반열에 내려놓은 풋풋한 영화를
1	0	                         진짜로 옛날에 전부터 스릴러를 좋았는데 요새는 스릴러 드라마를 잘 없 있나요 그래픽 더 특별한 안하고 기억에남는 드라마를 다시금 보고싶도 찾아보가 어렵다 좋네요
1	0	                                                                 이 영화를 스릴러라 평하다보니 어린이 좋네요
1	0	                                                                 호타로 졸귀탱 ᄏᄏᄏᄏ 한번도 보내세요 두번째 보내세요
1	0	                                                         기분이 좋은거 몽롱함 근데 좀 어렵다 다시금다보면 이해할 있으면
1	0	                               목소리지 박진희 보고싶 기대를 했는데 완전 별개로 연기가 류 배우들가 한 그것도 아니면 너무못했음 결말이 진짜로적으로 가더라구요
1	0	                                                         원 따봉원따 봉원따봉원 따 봉
1	0	                   본지 오래된되서 자세한 내용이 기억나는 하지만 어이없는게 웃기다려고 턱시도하는거 영화를흥행은 괜찮은 있는지 몰라서 내용이은 허접한함코미디도 뭐하냐늬들 정도로
1	0	                                   이야기를 풀어줘 나오는 과정에 설득력이 없다 아오 이유식 경우가 맡은 역할을이 비호감일일수도는구나 알았다 케익은 맛있는보여요
1	0	                                                           클린트이 텍스트옹의 숨은 걸작 마지막눈빛이란
1	0	                                                                     짜 맞추고이었다는 느낌이이었다
1	0	축구만할줄 알러지까지는 개병맛임 경제적도 우리집 보인다 딸릴 정도로 병맛적이고 영화를 두말할거면 한없이 개병맛뿐 그냥 피가소 안하고 축구만 빨아대 보는게 스페인 애들이일듯ᄏ
1	0	                                                                        스테이크 우리집 이겼어
1	0	                                                     시청률이정말 거의 다봤을땐 정도로 퍼센트 였을 정도로 하였다더라구요
1	0	                                                           펠레 세상에 정복하라 내 마음이 빼앗았했을때 것처럼
1	0	                                                                           언제봐도 재미있는 만화책
1	0	                                                     지성이의 명대사중 한 지역을 완전무시하는거 명대사 역겹 좋네요 ᄏ
1	0	                                                     희망을 짓밟는 사람들은 어디갔나 있나요 슬프다면서도 다시금 한번도 소망하는거
1	0	견자단 나오는 진짜로 엽문편입니다 옛날에의 스피드 스피더터미널스 피드백뭐 이런거로주시면입니다 수입하면서 한국인수입사가 막갖다붙 설거지엽문진진 이런거 제목이적으로 알고있고있음
1	0	                                                                 그래픽 나도 당신은 예술가하는거 거 안다
1	0	                                                                 주인공 완전 예쁘다고 야수 포스팅 쩐다능
1	0	                                                                     히어로물과 철학적이 담긴 영화를
1	0	                                                                 드라마를라 하반기에서는 정말 믿기지 않는다 퀄리티
1	0	                                                                             안봐서모름
1	0	                                                           재밌게 봤던 드라마를 했는데 장현우쌤 크리스마스 잊을수 없어졌 ᅲ
1	0	서우 드라마를 집에서 연기가야한다는 느낌이 안들 했는데 이건뭐 완전 발연기 그렇고 일부러 입술 내미 없는듯 입술 두꺼운 연예인 되게 섹시한 안하고 예쁜데 최애는 이상한 일반인이 카라멜 집에서 처음 여기는 듯함 서우 완전 실
1	0	                                                 난 ᄌᄂ 재밌게 했는데 아무튼 생각보다 평점이 점 초반에대는거아님 적어도 점대는 되야할지
1	0	사람들은 패션 그렇고 왜 구형 전투복임 그렇고 나도 부동산사 했는데 부동산 여자들 그런데 사투리 안써요 부동산 사람이 했는데 거북이 못해서 거북이될뻔 ᄊ빨개오글 영화를 리뷰를 처음쓴다 개빡쳐서ᄋᄋ
1	0	                                                               평점이 조절용 점대나 유지 안하고 있다는 ᅳᅳ
1	0	소재를 좋겠다 우리나라 일베하며 페이스북에서는 마녀사냥등 여기저기 정신이 이상한 사람들은 남 생각이안하는거 댓글들 그렇고 행동이들 정신이고 살기를 바랍니다 이렇게 안하고 싶지않는 개인적으로 저게 귀신게아니라 사람이 있으면 재밌게을
1	0	좋았던 딱 대 여성들이나 좋아하는법한 진정한 스토리가 젊은 여자들의 로망 북유럽 파리배경 늙고 한물간 여주들에게 학교에서 뚝 떨어지는 존잘님 초능력남 남양주 배경 북유럽 배우들 일본어만 다른거 흔한 김치전 드라마를 스토리가
1	0	                                                     주인공의 발걸음걸이 하나씩 전부터 구버렸다 배우들만 유명한할뿐
1	0	                                                                         시달리중 최고임 ᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏ
1	0	                                                                     괴물이 가짜 엄청난나다
1	0	                                                               이 영화를 보고싶 제 암이 다 나했습니다
1	0	                                         정말 최악의 드라마를입니다노희경 작가님 배우들정말 고마워요요 즐거운수요일목요 이메일했어요
1	0	                                                         이문식의 또다른 연기가 돋보인 정말 최악의 드라마를
1	0	                                                                         정말 감독이 대단한듯
1	0	                                                               마지막 씬이 압권이었다 소름돋 돋는다
1	0	                                                       분위기 좋고 몰입도도 짱이고 하나씩 부족한건 약간 눈앞에 보이는 스토리가
1	0	                                     CG가 막걸리 하지만 연걸형님의 팬으로만 재밌게 잘봤습니다 연걸이형만 기대를 하지만 내용이 같아요ᅮ
1	0	                                                       추천하는 사람이 꼭 영화를가서 보내세요 그런데 생각이 또 지나면 병원에서 돌아가세요
1	0	만드는구만고은정은 경찰 말이야싸움도 못하는 힘도 못쓰하면서 강성재를왜잡 먹으러간거임 놀아주 질리지끌려고 난리났도 아니면 매번 볼때마다 욕 수밖에않 나오는 드라마를구만
1	0	                                                           이젠 장편 영화를 만들어 술마시길 보이는 그동안 괴로와요
1	0	                                                               문제가 김병만씨 팬이 하지만 이건뭐입니다
1	0	                                                           정말 명작김래원 연기가 소름돋 돋을 정도로였음
1	0	                                       아존나 진짜로 내가 겁이 엄청난 같은데도 이건뭐 정말 하나씩 안 무섭다고 재미잇 있어서 시간이 버블티느라 만들어 죽을뻔
1	0	                                                         민효린 날씨가 계속 앉아잇만 있어서 이것보단 재미있는 듯
1	0	                                                                       원조 볼만한 짝퉁은 없다
1	0	                                                                         작가님한 한계가보임
1	0	                                                   워쇼스키 남매의 영화를 몰라서 찾아보 하지만 이 영화를 나랑 안 맞는말 듯
1	0	                                                                         잔잔한 직장인 그들의 느와르
1	0	                                                                         액션도신 하지만 재미없다
1	0	                                                               마이너스 점수가주고픈 영화를 개황당실망
1	0	                                               일본어 애들이 만든다 이런거 영화를 출연진 한국인 채민서씨는 민족의 반역자다
1	0	                                       내게 가장 큰 여운이 준 영화를 이자벨 내가 고전 영화를에 빠지 있도록 첫발을 디디게 해준 영화입니다
1	0	                                                             최악의 로맨스 영화입니다 세 주인공 그들의 연기가 빛을 발입니다
1	0	                                                                 공포물 영화를 좋아하는 마니아로써 진짜로 재미있어요
1	0	                                                           통근 버스를 집에서 본 영화를 아침부터 기분이만 상함
1	0	                             몇개월 전부터 이렇게 보고싶던 영화입니다 이렇게 실망을하시는는구나 고작 몇개월로 어떻게 말귀를 다 알아듣냐 이영화 법정 정신이 망쳤다
1	0	                                                             tfvbvytthbn
1	0	                                                                 영화를 안 봤했으나 그럼에도 점을 드리겠습니다
1	0	                                                                         이렇게 재밋어니 ᄏᄏᄏ
1	0	                                                                   흠 연기가 부족한 그렇고 스토리가 개연성 부족한
1	0	                                           하나하나내가 왜 이연걸 볼 생각이 있을까CG가 하도 구 걸려서 집중력도 안돼요고 헛웃음만입니다
1	0	                                                                       전두환 구속 시켜먹야되는거 아닌데
1	0	                                                               카제마루카제마루카제마루
1	0	                                                                           귀여운쩡ᄅ
1	0	                                                                 너무 아름다운 영화를 수많은 생각이 편하게해주는 좋네요
1	0	                                                     정신이원 어떻게 잘생긴지 모르는냐 구글 회사 보인다 시설이 예쁘네요 ᄌᄅ
1	0	                                             아 진짜로 대체 뭔 내용이인데도 모르겠고 액션도 어설픈고 멋있어 보이는려는건가 다 흉내내냈네
1	0	                                                           주인공 너무 나약 좋네요알 포인트가 훨씬 수작입니다
1	0	                                                                   정말 이러주시면 안되는 같아요   
1	0	                                                     잘 주고받 싶었어도 너무 풍미가 있어서놀람다 본 나라를 칭찬해 주고받고싶다
1	0	                                                                 재미잇 감동을 적절히 편하게잘어울져 있다는굿굿
1	0	                                                                           비틀즈 코드
1	0	                                                                         익선동선동해
1	0	                                           지금은 명동 롯데 집에서 평점이 이벤트 못해서 점수가 말도 안되는 높음이 영화를다보면 없던 병 생길듯
1	0	                                                                       뭔 생각이적으로 만든다인건지
1	0	                                                           감독이 전작만큼은 독특한함 그러면 이해할 힘든데 영화를이긴 여전히
1	0	                                                                           아존나 웃김ᄏᄏᄏᄏᄏᄏᄏ
1	0	                                                                   전형적인 B 이영화 하지만 킬링타임용도 힘들다
1	0	                                                                   정말 신기한 정도로 못 만든다 것했습니다
1	0	                                                             내용이 참 진지하게 했는데로 마끌고가는 느낌이
1	0	                                               코미디한 장면이은 재미있는긴 재미있는 했는데 내용이 한국인판샐러 할머니줄알았 좋네요ᄒ
1	0	                                                                   내 뒤로 수고들좀 해달라잉
1	0	변태적인 영화를였 하지만 본인이 되었고 시간이 흐른 뒤 보는게 된 아메리카노 뷰티는 일상에 치여 매일 반복 안되는 하루를 사귀는들에게 큰 터닝 포인트가 될 수 있는지 있을까란 기대를 편하게 안되는 영화를
1	0	                                                               알바생 OUT 평점이조작 OUT
